edge_id,road_id,from_node,to_node,normal_minutes,disrupted_minutes,road_disruption_probability_0_1,candidate_closure_status,subdistrict_id,bridge_flag
MS-EDGE-0000185,40191389,N-99.8812293-20.4402940,N-99.8812936-20.4399492,0.09341,0.113213,0.053,candidate_open_with_delay,TH570906,False
MS-EDGE-0000186,40191391,N-99.8125087-20.3337809,N-99.8123510-20.3338759,0.023452,0.032176,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000187,40191391,N-99.8123510-20.3338759,N-99.8120334-20.3340135,0.043774,0.060058,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000188,40191391,N-99.8120334-20.3340135,N-99.8118931-20.3341049,0.021375,0.029326,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000189,40191391,N-99.8118931-20.3341049,N-99.8117079-20.3343128,0.036146,0.049592,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000190,40191391,N-99.8117079-20.3343128,N-99.8115360-20.3345720,0.040728,0.055879,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000191,40191391,N-99.8115360-20.3345720,N-99.8113810-20.3347840,0.034297,0.047056,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000192,40191391,N-99.8113810-20.3347840,N-99.8112690-20.3350190,0.034346,0.047122,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000193,40191391,N-99.8112690-20.3350190,N-99.8111087-20.3354878,0.06569,0.090127,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000194,40191391,N-99.8111087-20.3354878,N-99.8110747-20.3356377,0.020449,0.028056,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000195,40191391,N-99.8110747-20.3356377,N-99.8110865-20.3357513,0.01523,0.020895,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000196,40191391,N-99.8110865-20.3357513,N-99.8111555-20.3359303,0.025397,0.034845,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000197,40191391,N-99.8111555-20.3359303,N-99.8112391-20.3362029,0.037848,0.051928,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000198,40191391,N-99.8112391-20.3362029,N-99.8112392-20.3363624,0.021283,0.0292,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000199,40191391,N-99.8112392-20.3363624,N-99.8111700-20.3365870,0.031195,0.042799,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000200,40191391,N-99.8111700-20.3365870,N-99.8110779-20.3368887,0.041874,0.057451,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000201,40191391,N-99.8110779-20.3368887,N-99.8110810-20.3372270,0.045142,0.061935,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000202,40191391,N-99.8110810-20.3372270,N-99.8110384-20.3374140,0.025515,0.035007,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000203,40191391,N-99.8110384-20.3374140,N-99.8109976-20.3375670,0.021044,0.028872,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000204,40191391,N-99.8109976-20.3375670,N-99.8109856-20.3377066,0.018688,0.02564,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000205,40191391,N-99.8109856-20.3377066,N-99.8110111-20.3377985,0.012671,0.017384,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000206,40191391,N-99.8110111-20.3377985,N-99.8110312-20.3378709,0.009983,0.013696,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000207,40191391,N-99.8110312-20.3378709,N-99.8111488-20.3380352,0.026403,0.036225,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000208,40191391,N-99.8111488-20.3380352,N-99.8112073-20.3381188,0.013342,0.018305,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000209,40191391,N-99.8112073-20.3381188,N-99.8112953-20.3382446,0.020075,0.027542,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000210,40191391,N-99.8112953-20.3382446,N-99.8115470-20.3384876,0.0452,0.062015,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000211,40191391,N-99.8115470-20.3384876,N-99.8117061-20.3386273,0.027271,0.037416,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000212,40191391,N-99.8117061-20.3386273,N-99.8118854-20.3387786,0.03018,0.041407,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000213,40191391,N-99.8118854-20.3387786,N-99.8119680-20.3389010,0.019327,0.026517,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000214,40191391,N-99.8119680-20.3389010,N-99.8119987-20.3390586,0.021377,0.029329,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000215,40191391,N-99.8119987-20.3390586,N-99.8120176-20.3391795,0.016305,0.02237,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000216,40191391,N-99.8120176-20.3391795,N-99.8120151-20.3392738,0.012587,0.017269,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000217,40191391,N-99.8120151-20.3392738,N-99.8119670-20.3394150,0.019779,0.027136,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000218,40191391,N-99.8119670-20.3394150,N-99.8118740-20.3396340,0.031453,0.043154,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000219,40191391,N-99.8118740-20.3396340,N-99.8118340-20.3398190,0.025187,0.034557,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000220,40191391,N-99.8118340-20.3398190,N-99.8118490-20.3399420,0.016519,0.022665,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000221,40191391,N-99.8118490-20.3399420,N-99.8119328-20.3400723,0.020303,0.027856,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000222,40191391,N-99.8119328-20.3400723,N-99.8121225-20.3402095,0.029974,0.041125,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000223,40191391,N-99.8121225-20.3402095,N-99.8122935-20.3402705,0.02289,0.031406,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000224,40191391,N-99.8122935-20.3402705,N-99.8123440-20.3403327,0.010431,0.014311,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000225,40191391,N-99.8123440-20.3403327,N-99.8123841-20.3404162,0.012219,0.016765,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000226,40191391,N-99.8123841-20.3404162,N-99.8123944-20.3405879,0.022947,0.031483,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000227,40191391,N-99.8123944-20.3405879,N-99.8123613-20.3408888,0.040363,0.055378,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000228,40191391,N-99.8123613-20.3408888,N-99.8123994-20.3410344,0.020004,0.027446,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000229,40191391,N-99.8123994-20.3410344,N-99.8124900-20.3413620,0.045159,0.061958,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000230,40191391,N-99.8124900-20.3413620,N-99.8125750-20.3416170,0.035649,0.04891,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000231,40191391,N-99.8125750-20.3416170,N-99.8126250-20.3418190,0.02767,0.037963,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000232,40191391,N-99.8126250-20.3418190,N-99.8126640-20.3419990,0.024509,0.033626,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000233,40191391,N-99.8126640-20.3419990,N-99.8126890-20.3421010,0.013965,0.01916,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000234,40191391,N-99.8126890-20.3421010,N-99.8127740-20.3423090,0.029722,0.040778,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000235,40191391,N-99.8127740-20.3423090,N-99.8129053-20.3425079,0.031213,0.042824,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000236,40191391,N-99.8129053-20.3425079,N-99.8130643-20.3426514,0.027611,0.037882,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000237,40191391,N-99.8130643-20.3426514,N-99.8132214-20.3427254,0.021996,0.030178,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000238,40191391,N-99.8132214-20.3427254,N-99.8138285-20.3430258,0.085883,0.117831,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000239,40191391,N-99.8138285-20.3430258,N-99.8141330-20.3432820,0.051186,0.070227,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000240,40191391,N-99.8141330-20.3432820,N-99.8143920-20.3435120,0.04463,0.061233,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000241,40191391,N-99.8143920-20.3435120,N-99.8148709-20.3438620,0.075967,0.104226,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000242,40191391,N-99.8148709-20.3438620,N-99.8150540-20.3439848,0.028165,0.038642,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000243,40191391,N-99.8150540-20.3439848,N-99.8151794-20.3440163,0.016242,0.022284,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000244,40191391,N-99.8151794-20.3440163,N-99.8153360-20.3439900,0.019904,0.027308,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000245,40191391,N-99.8153360-20.3439900,N-99.8155487-20.3439083,0.028757,0.039455,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000246,40191391,N-99.8155487-20.3439083,N-99.8156335-20.3439517,0.012087,0.016583,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000247,40191391,N-99.8156335-20.3439517,N-99.8156917-20.3440134,0.010991,0.015079,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000248,40191391,N-99.8156917-20.3440134,N-99.8156910-20.3441020,0.011823,0.016221,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000249,40191391,N-99.8156910-20.3441020,N-99.8155594-20.3444017,0.043247,0.059335,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000250,40191391,N-99.8155594-20.3444017,N-99.8155809-20.3444678,0.009221,0.012651,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000251,40191391,N-99.8155809-20.3444678,N-99.8156497-20.3445183,0.010931,0.014998,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000252,40191391,N-99.8156497-20.3445183,N-99.8157280-20.3445032,0.010001,0.013722,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000253,40191391,N-99.8157280-20.3445032,N-99.8158240-20.3444370,0.014909,0.020455,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000254,40191391,N-99.8158240-20.3444370,N-99.8159498-20.3443848,0.017211,0.023614,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000255,40191391,N-99.8159498-20.3443848,N-99.8160340-20.3444800,0.016503,0.022642,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000256,40191391,N-99.8160340-20.3444800,N-99.8160220-20.3445670,0.011705,0.01606,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000257,40191391,N-99.8160220-20.3445670,N-99.8159350-20.3447380,0.02528,0.034685,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000258,40191391,N-99.8159350-20.3447380,N-99.8158540-20.3448810,0.021605,0.029642,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000259,40191391,N-99.8158540-20.3448810,N-99.8158479-20.3449721,0.01218,0.016711,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000260,40191391,N-99.8158479-20.3449721,N-99.8159238-20.3450264,0.011944,0.016388,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000261,40191391,N-99.8159238-20.3450264,N-99.8160242-20.3449880,0.013566,0.018612,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000262,40191391,N-99.8160242-20.3449880,N-99.8161580-20.3448782,0.022246,0.030521,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000263,40191391,N-99.8161580-20.3448782,N-99.8162327-20.3448173,0.012385,0.016992,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000264,40191391,N-99.8162327-20.3448173,N-99.8163189-20.3447694,0.012536,0.0172,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000265,40191391,N-99.8163189-20.3447694,N-99.8163710-20.3447836,0.006788,0.009313,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000266,40191391,N-99.8163710-20.3447836,N-99.8163900-20.3448230,0.00577,0.007916,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000267,40191391,N-99.8163900-20.3448230,N-99.8163470-20.3449630,0.01944,0.026672,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000268,40191391,N-99.8163470-20.3449630,N-99.8163320-20.3451050,0.01904,0.026123,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000269,40191391,N-99.8163320-20.3451050,N-99.8163986-20.3452171,0.017122,0.023492,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000270,40191391,N-99.8163986-20.3452171,N-99.8164650-20.3452570,0.009867,0.013537,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000271,40191391,N-99.8164650-20.3452570,N-99.8166600-20.3453990,0.03089,0.042381,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000272,40191391,N-99.8166600-20.3453990,N-99.8167560-20.3454840,0.016519,0.022665,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000273,40191391,N-99.8167560-20.3454840,N-99.8169830-20.3457140,0.041814,0.057369,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000274,40191391,N-99.8169830-20.3457140,N-99.8171700-20.3459940,0.044082,0.060481,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000275,40191391,N-99.8171700-20.3459940,N-99.8173502-20.3463220,0.049232,0.067546,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000276,40191391,N-99.8173502-20.3463220,N-99.8176346-20.3468326,0.076863,0.105456,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000277,40191391,N-99.8176346-20.3468326,N-99.8179140-20.3472570,0.066549,0.091305,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000278,40191391,N-99.8179140-20.3472570,N-99.8180940-20.3475100,0.040581,0.055676,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000279,40191391,N-99.8180940-20.3475100,N-99.8182310-20.3476903,0.029539,0.040528,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000280,40191391,N-99.8182310-20.3476903,N-99.8183473-20.3477878,0.019518,0.026779,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000281,40191391,N-99.8183473-20.3477878,N-99.8183930-20.3478260,0.00766,0.010509,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000282,40191391,N-99.8183930-20.3478260,N-99.8185875-20.3479529,0.029645,0.040673,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000283,40191391,N-99.8185875-20.3479529,N-99.8188120-20.3480240,0.029646,0.040674,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000284,40191391,N-99.8188120-20.3480240,N-99.8189940-20.3480590,0.023244,0.03189,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000285,40191391,N-99.8189940-20.3480590,N-99.8193200-20.3480800,0.040881,0.056089,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000286,40191391,N-99.8193200-20.3480800,N-99.8195307-20.3480973,0.026461,0.036304,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000287,40191391,N-99.8195307-20.3480973,N-99.8196598-20.3481379,0.017036,0.023373,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000288,40191391,N-99.8196598-20.3481379,N-99.8197582-20.3481945,0.014443,0.019815,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000289,40191391,N-99.8197582-20.3481945,N-99.8198457-20.3483051,0.018375,0.02521,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000290,40191391,N-99.8198457-20.3483051,N-99.8199352-20.3484655,0.024155,0.03314,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000291,40191391,N-99.8199352-20.3484655,N-99.8200547-20.3486233,0.025824,0.03543,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000292,40191391,N-99.8200547-20.3486233,N-99.8202057-20.3487179,0.02272,0.031172,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000293,40191391,N-99.8202057-20.3487179,N-99.8204058-20.3488167,0.028293,0.038818,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000294,40191391,N-99.8204058-20.3488167,N-99.8205654-20.3488807,0.021717,0.029795,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000295,40191391,N-99.8205654-20.3488807,N-99.8207592-20.3491070,0.038725,0.053131,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000296,40191391,N-99.8207592-20.3491070,N-99.8208474-20.3493355,0.032425,0.044487,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000297,40191391,N-99.8208474-20.3493355,N-99.8209200-20.3495046,0.024323,0.033371,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000298,40191391,N-99.8209200-20.3495046,N-99.8209837-20.3496321,0.018787,0.025776,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000299,40191391,N-99.8209837-20.3496321,N-99.8210832-20.3497634,0.021492,0.029487,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000300,40191391,N-99.8210832-20.3497634,N-99.8212359-20.3499866,0.035383,0.048545,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000301,40191391,N-99.8212359-20.3499866,N-99.8215536-20.3503300,0.060657,0.083222,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000302,40191391,N-99.8215536-20.3503300,N-99.8217604-20.3506319,0.047876,0.065686,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000303,40191391,N-99.8217604-20.3506319,N-99.8218857-20.3507917,0.026465,0.03631,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000304,40191391,N-99.8218857-20.3507917,N-99.8219920-20.3509286,0.022595,0.031001,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000305,40191391,N-99.8219920-20.3509286,N-99.8221165-20.3510888,0.026449,0.036288,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000306,40191391,N-99.8221165-20.3510888,N-99.8222326-20.3512227,0.023026,0.031591,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000307,40191391,N-99.8222326-20.3512227,N-99.8224400-20.3514059,0.035648,0.048909,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000308,40191391,N-99.8224400-20.3514059,N-99.8227471-20.3515815,0.045001,0.061741,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000309,40191391,N-99.8227471-20.3515815,N-99.8229783-20.3517194,0.034281,0.047034,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000310,40191391,N-99.8229783-20.3517194,N-99.8231359-20.3517606,0.020469,0.028083,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000311,40191391,N-99.8231359-20.3517606,N-99.8233889-20.3517847,0.031814,0.043649,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000312,40191391,N-99.8233889-20.3517847,N-99.8236765-20.3517848,0.03598,0.049365,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000313,40191391,N-99.8236765-20.3517848,N-99.8240033-20.3517283,0.041573,0.057039,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000314,40191391,N-99.8240033-20.3517283,N-99.8242962-20.3516603,0.03775,0.051793,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000315,40191391,N-99.8242962-20.3516603,N-99.8245506-20.3516667,0.031838,0.043682,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000316,40191391,N-99.8245506-20.3516667,N-99.8247791-20.3517913,0.03307,0.045371,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000317,40191391,N-99.8247791-20.3517913,N-99.8249551-20.3519152,0.027534,0.037777,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000318,40191391,N-99.8249551-20.3519152,N-99.8251340-20.3520837,0.031724,0.043526,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000319,40191391,N-99.8251340-20.3520837,N-99.8252147-20.3522567,0.025195,0.034568,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000320,40191391,N-99.8252147-20.3522567,N-99.8252509-20.3524378,0.024586,0.033731,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000321,40191391,N-99.8252509-20.3524378,N-99.8251049-20.3525552,0.024063,0.033014,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000322,40191391,N-99.8251049-20.3525552,N-99.8250024-20.3526530,0.018296,0.025102,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000323,40191391,N-99.8250024-20.3526530,N-99.8250743-20.3527535,0.016147,0.022154,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000324,40191391,N-99.8250743-20.3527535,N-99.8251818-20.3527971,0.014653,0.020104,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000325,40191391,N-99.8251818-20.3527971,N-99.8252512-20.3528513,0.0113,0.015503,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000326,40191391,N-99.8252512-20.3528513,N-99.8252236-20.3529076,0.008268,0.011343,0.093,candidate_open_with_delay,TH570906,False
MS-EDGE-0000327,40191391,N-99.8252236-20.3529076,N-99.8251621-20.3529755,0.011886,0.016308,0.093,candidate_open_with_delay,TH570906,False
